label,file,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
gyna,Screenshot 2026-08-14 213038.png,0.0,0.0,0.0,-0.09722996,-0.46137887,-0.034133784,-0.120204315,-0.9661249,-0.108639784,-0.072862744,-1.3875685,-0.19409503,0.0041959914,-1.7272182,-0.2963353,-0.08793673,-0.9932326,-0.24093433,-0.21538539,-1.2024302,-0.45796165,-0.2633833,-1.3378291,-0.6254229,-0.29573116,-1.4131514,-0.7293125,-1.0925326e-07,-0.82253397,-0.3231779,-0.37991926,-0.8456606,-0.5283476,-0.6714603,-0.73469806,-0.6356837,-0.9199527,-0.57047766,-0.7090895,0.080267325,-0.55885464,-0.40884835,-0.24551046,-0.59488255,-0.600091,-0.5007535,-0.5186178,-0.64437634,-0.72899795,-0.39647853,-0.6636494,0.13027783,-0.24722801,-0.49473143,-0.028651979,-0.3146914,-0.6567608,-0.17150493,-0.32537094,-0.69352436,-0.3157383,-0.29824987,-0.70703536
gyna,Screenshot 2026-08-14 213039.png,0.0,0.0,0.0,-0.14439826,-0.38684937,-0.014957826,-0.24676315,-0.7988858,-0.089020684,-0.35747206,-1.0732018,-0.17316064,-0.5066865,-1.2122155,-0.26970667,-0.070379406,-1.0090086,-0.21989438,-0.22594257,-1.2708504,-0.4097785,-0.3450765,-1.4037452,-0.5476381,-0.4378171,-1.4716724,-0.63319206,-6.984316e-08,-0.857049,-0.30499592,-0.27612355,-1.002806,-0.48824608,-0.5385001,-0.98769355,-0.5721723,-0.7633342,-0.9241203,-0.6273247,0.049606334,-0.6119738,-0.39188662,-0.17060708,-0.7677002,-0.5562723,-0.41258937,-0.78621083,-0.5985176,-0.6308136,-0.7632944,-0.6199447,0.06295061,-0.30544853,-0.47673032,-0.008455537,-0.4391686,-0.61718285,-0.12682034,-0.5044446,-0.6539149,-0.25807652,-0.5375136,-0.6703888
gyna,Screenshot 2026-08-14 213050.png,0.0,0.0,0.0,-0.16887249,-0.37263593,-0.20084563,-0.19779605,-0.83362913,-0.38070777,-0.14239134,-1.2898737,-0.54216903,-0.012457966,-1.6593589,-0.71752757,-0.17028825,-0.5516906,-0.53067565,-0.15068914,-0.8196615,-0.8150633,-0.11228184,-1.1047494,-1.0091897,-0.06556507,-1.3490273,-1.1356509,-8.835944e-09,-0.29069147,-0.5563131,0.028573146,-0.13823183,-0.8787472,0.021555329,-0.008190418,-0.9997041,0.0013516834,0.09896723,-1.0686414,0.17685139,-0.0011060217,-0.58309865,0.22073245,0.16493575,-0.8841078,0.20736094,0.3104713,-0.90619314,0.1785279,0.44797856,-0.89094317,0.32546297,0.26381516,-0.6204961,0.4496769,0.38016135,-0.859228,0.5159564,0.45228493,-0.878022,0.5589262,0.52036196,-0.8642037
gyna,Screenshot 2026-08-14 213051.png,0.0,0.0,0.0,0.09689034,-0.4771845,-0.055409316,0.13063005,-0.89896905,-0.1456523,0.22183196,-1.25933,-0.23937584,0.3501333,-1.5498146,-0.3519295,-7.308527e-05,-0.83407366,-0.33146966,0.021544935,-1.1109815,-0.55118537,0.13428468,-1.3625973,-0.7111284,0.25932908,-1.5915229,-0.821727,1.4498338e-09,-0.64977056,-0.4072002,-0.28959018,-0.7348284,-0.6394344,-0.50526893,-0.76323414,-0.7597442,-0.6882427,-0.77392304,-0.84889007,0.0060570617,-0.39417166,-0.4800342,-0.25135154,-0.46248668,-0.7057703,-0.45788822,-0.5104814,-0.7784632,-0.6610793,-0.52928627,-0.822245,0.014304421,-0.12998818,-0.5504474,-0.08553567,-0.17895703,-0.7440548,-0.20246918,-0.21817523,-0.80609775,-0.34527048,-0.2467557,-0.84413797
gyna,Screenshot 2026-08-14 213053.png,0.0,0.0,0.0,0.033385925,-0.5202302,-0.030008927,0.048524316,-0.99280226,-0.09093259,0.11361584,-1.3733191,-0.1584126,0.19130598,-1.6872139,-0.23862162,-0.027676657,-0.99458325,-0.21284926,-0.30068263,-1.1128677,-0.38670266,-0.51931596,-1.143362,-0.51400614,-0.70864636,-1.1570069,-0.5986384,5.5699235e-08,-0.80246586,-0.28586856,-0.32412368,-0.9253966,-0.4460553,-0.5676592,-0.96322256,-0.54279995,-0.7743598,-0.98732346,-0.62543106,0.039245166,-0.55743194,-0.36183,-0.22299321,-0.6704066,-0.5244107,-0.45218062,-0.7257903,-0.5958189,-0.6558205,-0.760325,-0.64925814,0.06040853,-0.2705658,-0.43588576,-0.04138225,-0.38022467,-0.5842917,-0.16342036,-0.46602613,-0.6462759,-0.29919156,-0.5247264,-0.69248205
gyna,WIN_20260814_22_53_31_Pro - Copy.jpg,0.0,0.0,0.0,-0.16952758,-0.41165552,-0.1769263,-0.17101389,-0.91250944,-0.32586506,-0.029685076,-1.3224862,-0.45587277,0.16382524,-1.5663538,-0.58141917,-0.18946189,-0.6740307,-0.43501207,-0.08833156,-1.003113,-0.69831,0.016163265,-1.1719816,-0.8695675,0.098455995,-1.2979611,-0.9783843,-5.364497e-09,-0.54950964,-0.46105716,-0.013490929,-0.6492939,-0.7719358,-0.0287584,-0.74533004,-0.9154671,-0.0630003,-0.796748,-0.996574,0.19559617,-0.41898978,-0.49559024,0.14391854,-0.4872904,-0.7677513,0.090622485,-0.53389955,-0.84248185,0.017917115,-0.54210925,-0.866572,0.38243124,-0.29768002,-0.54205805,0.39455718,-0.38340792,-0.746417,0.3110416,-0.36714906,-0.80673015,0.21696803,-0.32615253,-0.83361727
gyna,WIN_20260814_22_53_31_Pro.jpg,0.0,0.0,0.0,-0.16952758,-0.41165552,-0.1769263,-0.17101389,-0.91250944,-0.32586506,-0.029685076,-1.3224862,-0.45587277,0.16382524,-1.5663538,-0.58141917,-0.18946189,-0.6740307,-0.43501207,-0.08833156,-1.003113,-0.69831,0.016163265,-1.1719816,-0.8695675,0.098455995,-1.2979611,-0.9783843,-5.364497e-09,-0.54950964,-0.46105716,-0.013490929,-0.6492939,-0.7719358,-0.0287584,-0.74533004,-0.9154671,-0.0630003,-0.796748,-0.996574,0.19559617,-0.41898978,-0.49559024,0.14391854,-0.4872904,-0.7677513,0.090622485,-0.53389955,-0.84248185,0.017917115,-0.54210925,-0.866572,0.38243124,-0.29768002,-0.54205805,0.39455718,-0.38340792,-0.746417,0.3110416,-0.36714906,-0.80673015,0.21696803,-0.32615253,-0.83361727
gyna,WIN_20260814_22_53_32_Pro - Copy.jpg,0.0,0.0,0.0,0.52668864,-0.2656524,-0.15606439,1.1811067,-0.33611387,-0.29322383,1.7517126,-0.21485679,-0.40964496,2.0580356,-0.009044262,-0.5123607,0.22829892,-0.4285965,-0.47007748,0.8514327,-0.33041856,-0.6552734,1.2675134,-0.19348098,-0.7404449,1.4958371,-0.119363375,-0.79380393,-2.7284255e-08,-0.16870505,-0.48445043,0.29703394,-0.13759403,-0.7148137,0.72609156,-0.0711225,-0.7899134,0.93261254,-0.09735345,-0.84455025,-0.107134044,0.15273742,-0.49428058,0.0702721,0.15900852,-0.6935003,0.46008843,0.22012192,-0.739285,0.67395717,0.17872848,-0.76346797,-0.10952801,0.47445765,-0.51349396,0.051216166,0.54798603,-0.6491348,0.2599058,0.5458899,-0.6862375,0.35362875,0.48368907,-0.7130872
gyna,WIN_20260814_22_53_32_Pro.jpg,0.0,0.0,0.0,0.52668864,-0.2656524,-0.15606439,1.1811067,-0.33611387,-0.29322383,1.7517126,-0.21485679,-0.40964496,2.0580356,-0.009044262,-0.5123607,0.22829892,-0.4285965,-0.47007748,0.8514327,-0.33041856,-0.6552734,1.2675134,-0.19348098,-0.7404449,1.4958371,-0.119363375,-0.79380393,-2.7284255e-08,-0.16870505,-0.48445043,0.29703394,-0.13759403,-0.7148137,0.72609156,-0.0711225,-0.7899134,0.93261254,-0.09735345,-0.84455025,-0.107134044,0.15273742,-0.49428058,0.0702721,0.15900852,-0.6935003,0.46008843,0.22012192,-0.739285,0.67395717,0.17872848,-0.76346797,-0.10952801,0.47445765,-0.51349396,0.051216166,0.54798603,-0.6491348,0.2599058,0.5458899,-0.6862375,0.35362875,0.48368907,-0.7130872
gyna,WIN_20260814_22_53_33_Pro - Copy.jpg,0.0,0.0,0.0,0.4458714,0.21579488,-0.13716713,0.8075841,0.5898615,-0.29298064,1.0008707,1.0342189,-0.41951096,1.0554802,1.3757241,-0.5350312,0.2879867,-0.17602956,-0.5495078,0.6168109,0.39916736,-0.75711787,0.71275306,0.7526369,-0.8442997,0.7518489,0.8964421,-0.8909796,-9.039514e-09,-0.19466802,-0.5680404,0.40631166,0.4080669,-0.8167492,0.57557994,0.7327968,-0.8762767,0.6244633,0.7500695,-0.9090896,-0.21010913,-0.046809755,-0.57392704,0.16300355,0.47194222,-0.7678798,0.32897866,0.70965654,-0.790904,0.40330583,0.6497321,-0.7958537,-0.35365304,0.19431797,-0.5863015,-0.22466756,0.5435686,-0.7309667,-0.08727544,0.6553888,-0.7777098,0.0036041075,0.5760934,-0.81038153
gyna,WIN_20260814_22_53_33_Pro.jpg,0.0,0.0,0.0,0.4458714,0.21579488,-0.13716713,0.8075841,0.5898615,-0.29298064,1.0008707,1.0342189,-0.41951096,1.0554802,1.3757241,-0.5350312,0.2879867,-0.17602956,-0.5495078,0.6168109,0.39916736,-0.75711787,0.71275306,0.7526369,-0.8442997,0.7518489,0.8964421,-0.8909796,-9.039514e-09,-0.19466802,-0.5680404,0.40631166,0.4080669,-0.8167492,0.57557994,0.7327968,-0.8762767,0.6244633,0.7500695,-0.9090896,-0.21010913,-0.046809755,-0.57392704,0.16300355,0.47194222,-0.7678798,0.32897866,0.70965654,-0.790904,0.40330583,0.6497321,-0.7958537,-0.35365304,0.19431797,-0.5863015,-0.22466756,0.5435686,-0.7309667,-0.08727544,0.6553888,-0.7777098,0.0036041075,0.5760934,-0.81038153
gyna,WIN_20260814_22_53_59_Pro (2) - Copy.jpg,0.0,0.0,0.0,0.068446286,-0.58338624,-0.18066287,0.22772995,-1.0086943,-0.3571322,0.5317283,-1.2822824,-0.5189349,0.7866502,-1.2785455,-0.67932975,-0.0784416,-0.61513424,-0.52487075,0.094122924,-0.8009533,-0.8162322,0.28159234,-0.8476914,-1.0027676,0.40231133,-0.8924389,-1.1175208,-3.983064e-08,-0.3303228,-0.5700441,-0.2711919,-0.17246613,-0.89050514,-0.30892536,-0.21745786,-1.0214678,-0.3872621,-0.25421953,-1.103213,0.11809072,-0.0538736,-0.6152844,-0.18008454,0.16578154,-0.8988207,-0.31026602,0.1632668,-0.9413348,-0.48391208,0.15527582,-0.94645035,0.26181665,0.16349664,-0.6762077,0.07132741,0.3704229,-0.8747164,-0.16354792,0.47690642,-0.8885749,-0.41591245,0.56514263,-0.87987983
gyna,WIN_20260814_22_53_59_Pro (2).jpg,0.0,0.0,0.0,0.068446286,-0.58338624,-0.18066287,0.22772995,-1.0086943,-0.3571322,0.5317283,-1.2822824,-0.5189349,0.7866502,-1.2785455,-0.67932975,-0.0784416,-0.61513424,-0.52487075,0.094122924,-0.8009533,-0.8162322,0.28159234,-0.8476914,-1.0027676,0.40231133,-0.8924389,-1.1175208,-3.983064e-08,-0.3303228,-0.5700441,-0.2711919,-0.17246613,-0.89050514,-0.30892536,-0.21745786,-1.0214678,-0.3872621,-0.25421953,-1.103213,0.11809072,-0.0538736,-0.6152844,-0.18008454,0.16578154,-0.8988207,-0.31026602,0.1632668,-0.9413348,-0.48391208,0.15527582,-0.94645035,0.26181665,0.16349664,-0.6762077,0.07132741,0.3704229,-0.8747164,-0.16354792,0.47690642,-0.8885749,-0.41591245,0.56514263,-0.87987983
gyna,WIN_20260814_22_53_59_Pro - Copy.jpg,0.0,0.0,0.0,-0.19553809,-0.4275179,-0.2273903,-0.24304289,-0.82639873,-0.40913773,-0.09862627,-1.1715653,-0.57751405,0.10997995,-1.2385203,-0.74302745,-0.24664764,-0.7287823,-0.4724275,-0.078733884,-1.0467716,-0.7573498,0.08644646,-1.1880674,-0.9438044,0.24650088,-1.3435116,-1.0680324,-4.7031698e-08,-0.5263886,-0.50921476,-0.24296527,-0.2391533,-0.8538197,-0.38863638,-0.15677765,-0.9977462,-0.4846193,-0.15993284,-1.0706202,0.22720663,-0.2703434,-0.5578684,-0.0729723,0.10268377,-0.8864852,-0.25350145,0.19963469,-0.93641084,-0.40354675,0.2248348,-0.9263292,0.43328214,-0.05207644,-0.6252019,0.2383567,0.26638475,-0.87262386,-0.00074937777,0.471758,-0.8967721,-0.21125071,0.6192796,-0.8778835
gyna,WIN_20260814_22_53_59_Pro.jpg,0.0,0.0,0.0,-0.19553809,-0.4275179,-0.2273903,-0.24304289,-0.82639873,-0.40913773,-0.09862627,-1.1715653,-0.57751405,0.10997995,-1.2385203,-0.74302745,-0.24664764,-0.7287823,-0.4724275,-0.078733884,-1.0467716,-0.7573498,0.08644646,-1.1880674,-0.9438044,0.24650088,-1.3435116,-1.0680324,-4.7031698e-08,-0.5263886,-0.50921476,-0.24296527,-0.2391533,-0.8538197,-0.38863638,-0.15677765,-0.9977462,-0.4846193,-0.15993284,-1.0706202,0.22720663,-0.2703434,-0.5578684,-0.0729723,0.10268377,-0.8864852,-0.25350145,0.19963469,-0.93641084,-0.40354675,0.2248348,-0.9263292,0.43328214,-0.05207644,-0.6252019,0.2383567,0.26638475,-0.87262386,-0.00074937777,0.471758,-0.8967721,-0.21125071,0.6192796,-0.8778835
gyna,WIN_20260814_22_54_00_Pro - Copy.jpg,0.0,0.0,0.0,-0.0696688,-0.56305623,-0.16924602,0.013801833,-1.0447494,-0.34557882,0.2611456,-1.3966584,-0.50771147,0.52039045,-1.5496585,-0.6706237,-0.17644961,-0.6245927,-0.5364541,-0.10666182,-0.79931813,-0.8293737,0.11353368,-0.9770718,-1.0127887,0.31846854,-1.1547073,-1.1296606,-6.290811e-08,-0.4181596,-0.58562136,-0.20378318,-0.23098236,-0.8982686,-0.16166402,-0.30630878,-1.0093061,-0.12578411,-0.40056556,-1.0787485,0.19965486,-0.20830457,-0.6349885,0.004063338,-0.04169938,-0.9077832,-0.021784624,-0.097483866,-0.92415065,-0.06667925,-0.18232979,-0.9160104,0.4017397,-0.033445925,-0.69908756,0.32062587,0.097912155,-0.89134395,0.18525003,0.17392628,-0.8976776,0.04699763,0.22404134,-0.88726336
gyna,WIN_20260814_22_54_00_Pro.jpg,0.0,0.0,0.0,-0.0696688,-0.56305623,-0.16924602,0.013801833,-1.0447494,-0.34557882,0.2611456,-1.3966584,-0.50771147,0.52039045,-1.5496585,-0.6706237,-0.17644961,-0.6245927,-0.5364541,-0.10666182,-0.79931813,-0.8293737,0.11353368,-0.9770718,-1.0127887,0.31846854,-1.1547073,-1.1296606,-6.290811e-08,-0.4181596,-0.58562136,-0.20378318,-0.23098236,-0.8982686,-0.16166402,-0.30630878,-1.0093061,-0.12578411,-0.40056556,-1.0787485,0.19965486,-0.20830457,-0.6349885,0.004063338,-0.04169938,-0.9077832,-0.021784624,-0.097483866,-0.92415065,-0.06667925,-0.18232979,-0.9160104,0.4017397,-0.033445925,-0.69908756,0.32062587,0.097912155,-0.89134395,0.18525003,0.17392628,-0.8976776,0.04699763,0.22404134,-0.88726336
gyna,WIN_20260814_22_54_01_Pro (2) - Copy.jpg,0.0,0.0,0.0,-0.19667785,-0.31378874,-0.2800085,-0.2573392,-0.8574785,-0.45964363,-0.23652868,-1.1938916,-0.5974738,-0.17079292,-1.4007381,-0.7066101,-0.27051774,-0.56226766,-0.59315616,-0.23209794,-0.92070603,-0.917557,-0.144092,-1.0165949,-1.0725161,-0.15864204,-0.7780576,-1.1332023,6.3396417e-09,-0.5217966,-0.5525967,0.07233235,-0.5229789,-0.9152283,0.122573346,-0.3706725,-1.0299333,0.044729486,-0.056456216,-1.0662072,0.2782848,-0.4773026,-0.5267746,0.3254118,-0.33534434,-0.8512801,0.31936797,-0.14950037,-0.9079996,0.1919481,0.10768568,-0.895223,0.52498895,-0.45578983,-0.51798,0.629204,-0.35931355,-0.7644774,0.59038407,-0.19662747,-0.8323117,0.4726179,-0.0024563,-0.84589165
gyna,WIN_20260814_22_54_01_Pro (2).jpg,0.0,0.0,0.0,-0.19667785,-0.31378874,-0.2800085,-0.2573392,-0.8574785,-0.45964363,-0.23652868,-1.1938916,-0.5974738,-0.17079292,-1.4007381,-0.7066101,-0.27051774,-0.56226766,-0.59315616,-0.23209794,-0.92070603,-0.917557,-0.144092,-1.0165949,-1.0725161,-0.15864204,-0.7780576,-1.1332023,6.3396417e-09,-0.5217966,-0.5525967,0.07233235,-0.5229789,-0.9152283,0.122573346,-0.3706725,-1.0299333,0.044729486,-0.056456216,-1.0662072,0.2782848,-0.4773026,-0.5267746,0.3254118,-0.33534434,-0.8512801,0.31936797,-0.14950037,-0.9079996,0.1919481,0.10768568,-0.895223,0.52498895,-0.45578983,-0.51798,0.629204,-0.35931355,-0.7644774,0.59038407,-0.19662747,-0.8323117,0.4726179,-0.0024563,-0.84589165
gyna,WIN_20260814_22_54_01_Pro - Copy.jpg,0.0,0.0,0.0,-0.23105542,-0.4713062,-0.15341567,-0.26860863,-1.130016,-0.27622473,-0.12211994,-1.6124587,-0.38426942,0.09737352,-1.7334738,-0.48283798,-0.26586106,-0.8324706,-0.38667864,-0.16521032,-1.0861453,-0.6237857,-0.05735345,-1.2907653,-0.77004707,0.008819583,-1.3933697,-0.8593525,-2.582922e-09,-0.72778213,-0.41750747,-0.09018372,-0.6345805,-0.6944912,-0.14356597,-0.67505413,-0.79279804,-0.20793079,-0.67472523,-0.83475125,0.2893414,-0.5943994,-0.45298493,0.15879846,-0.42165792,-0.6940277,0.06771056,-0.37808678,-0.70436585,-0.028171068,-0.36060905,-0.6755233,0.552584,-0.45787477,-0.50260264,0.5058153,-0.36289042,-0.66619194,0.37187055,-0.26107866,-0.6676992,0.25149387,-0.18152498,-0.64244926
gyna,WIN_20260814_22_54_01_Pro.jpg,0.0,0.0,0.0,-0.23105542,-0.4713062,-0.15341567,-0.26860863,-1.130016,-0.27622473,-0.12211994,-1.6124587,-0.38426942,0.09737352,-1.7334738,-0.48283798,-0.26586106,-0.8324706,-0.38667864,-0.16521032,-1.0861453,-0.6237857,-0.05735345,-1.2907653,-0.77004707,0.008819583,-1.3933697,-0.8593525,-2.582922e-09,-0.72778213,-0.41750747,-0.09018372,-0.6345805,-0.6944912,-0.14356597,-0.67505413,-0.79279804,-0.20793079,-0.67472523,-0.83475125,0.2893414,-0.5943994,-0.45298493,0.15879846,-0.42165792,-0.6940277,0.06771056,-0.37808678,-0.70436585,-0.028171068,-0.36060905,-0.6755233,0.552584,-0.45787477,-0.50260264,0.5058153,-0.36289042,-0.66619194,0.37187055,-0.26107866,-0.6676992,0.25149387,-0.18152498,-0.64244926
gyna,WIN_20260814_22_54_08_Pro.jpg,0.0,0.0,0.0,0.2584653,0.076184675,-0.24679023,0.47505265,0.22064246,-0.4095215,0.5944068,0.47192264,-0.54696864,0.63609266,0.7155954,-0.68472373,0.2657238,-0.45354056,-0.5431714,0.3692815,-0.32327953,-0.85077804,0.4123646,-0.11235416,-1.0309767,0.42638052,-0.027176598,-1.1205091,-1.1626524e-07,-0.51575327,-0.5285531,-0.043320972,-0.74886954,-0.9021582,-0.07030189,-0.85605425,-1.0423309,-0.06906582,-1.0139819,-1.0985705,-0.2421305,-0.43095624,-0.5208441,-0.3042871,-0.7189491,-0.8769301,-0.38074604,-0.92381155,-0.9392425,-0.4387921,-1.1710482,-0.91261387,-0.44004318,-0.24930552,-0.5270032,-0.5014372,-0.44244286,-0.77476466,-0.5691673,-0.6099336,-0.8187925,-0.63947725,-0.80845594,-0.80898803
gyna,WIN_20260814_22_54_09_Pro.jpg,0.0,0.0,0.0,0.41727227,-0.23548292,-0.22247508,1.13918,-0.35018402,-0.35952178,1.7398053,-0.2080073,-0.47432905,1.9652088,0.06656378,-0.5738294,0.14309289,-0.5292395,-0.5073522,0.761663,-0.38562676,-0.7332134,1.1987044,-0.15752184,-0.85148555,1.3830932,-0.013998152,-0.9217237,2.758258e-08,-0.1970699,-0.5004619,-0.0328494,-0.09044608,-0.8107818,0.151275,0.045150913,-0.9170877,0.09775883,0.035045184,-0.9725132,-0.03443448,0.21547759,-0.49629205,-0.12804344,0.2817244,-0.7796409,-0.016673407,0.33614185,-0.8560096,-0.15055205,0.24464117,-0.8683986,0.059673518,0.6262315,-0.5061868,0.076725185,0.7518663,-0.70038676,0.093034826,0.71284884,-0.7639282,-0.0767333,0.5856114,-0.78806055
gyna,WIN_20260814_22_54_10_Pro.jpg,0.0,0.0,0.0,0.30531397,0.09786473,-0.2596651,0.5947177,0.2602248,-0.452771,0.76385534,0.5345242,-0.6152645,0.8080577,0.8506138,-0.777154,0.2781746,-0.43362507,-0.61579204,0.4593215,-0.20172235,-0.9392439,0.530297,0.074262075,-1.1296021,0.5633206,0.2606966,-1.2366759,-5.65271e-08,-0.41314384,-0.6044137,-0.010772366,-0.56371975,-1.0040555,0.0056114276,-0.51470166,-1.1652868,0.028867615,-0.53152835,-1.2476698,-0.23748831,-0.25533015,-0.59723985,-0.2881978,-0.43810564,-0.97634596,-0.2927015,-0.46822262,-1.0753852,-0.29887152,-0.5938845,-1.0862894,-0.40878165,0.011589683,-0.6016761,-0.46349984,-0.113769606,-0.8758883,-0.48290858,-0.21414074,-0.9563416,-0.49660987,-0.35794994,-0.98093385
gyna,WIN_20260814_22_54_11_Pro.jpg,0.0,0.0,0.0,0.27610263,0.06880322,-0.26197588,0.5449498,0.26508003,-0.46844622,0.6894952,0.53423715,-0.6448477,0.71181923,0.769364,-0.8167305,0.25904405,-0.3794713,-0.6322212,0.38758639,-0.20129824,-0.9792889,0.41418472,-0.054935485,-1.1728317,0.43791884,-0.03653209,-1.2741944,-8.401066e-09,-0.34161678,-0.632942,-0.074526995,-0.398454,-1.0320026,-0.13154331,-0.4310487,-1.1792836,-0.13934518,-0.5306155,-1.2507596,-0.22358584,-0.18967965,-0.64282435,-0.2971776,-0.3064944,-1.0241892,-0.34320077,-0.38174996,-1.1134145,-0.34963295,-0.55174613,-1.1225396,-0.39067855,0.041342508,-0.6645759,-0.47960868,-0.04439628,-0.94008017,-0.51889145,-0.16270979,-1.0141859,-0.522269,-0.33600834,-1.0394069
gyna,WIN_20260814_22_54_12_Pro.jpg,0.0,0.0,0.0,0.26104814,0.025725527,-0.2776262,0.51021266,0.081946336,-0.49302483,0.63855135,0.26038876,-0.6706266,0.62197155,0.4791705,-0.8428276,0.26669234,-0.6599337,-0.63719296,0.3180583,-0.661079,-0.9508968,0.29783016,-0.58835,-1.1207515,0.2693406,-0.6041196,-1.2082213,2.407997e-08,-0.61860603,-0.6105566,-0.030133398,-0.68077457,-0.94199485,-0.052783947,-0.6642604,-1.0632377,-0.05435447,-0.6937587,-1.137635,-0.23577532,-0.41010702,-0.591325,-0.25068733,-0.5304497,-0.9321461,-0.25214422,-0.5811803,-1.0164406,-0.23036942,-0.6846,-1.0380973,-0.41700944,-0.09902338,-0.583662,-0.47270116,-0.24992472,-0.836525,-0.50433594,-0.39077988,-0.9037223,-0.5091294,-0.53666735,-0.93405163
gyna,WIN_20260814_22_54_13_Pro.jpg,0.0,0.0,0.0,0.35702884,0.25334328,-0.2405413,0.6753089,0.7486538,-0.40736967,0.75282025,1.1719784,-0.5489239,0.68133765,1.2885936,-0.67617637,0.35409015,-0.43311983,-0.57096905,0.48804465,0.09566229,-0.8695422,0.50483894,0.57464045,-1.0301778,0.48061273,0.70757735,-1.1009712,2.3223224e-08,-0.55149496,-0.557547,0.02317351,-0.41909856,-0.8779076,0.03977682,0.013826352,-0.9784241,0.048894506,0.06628638,-1.0284693,-0.3626584,-0.45903373,-0.55230546,-0.42067227,-0.42269173,-0.83258164,-0.44555414,-0.12826723,-0.89010173,-0.4148175,-0.15921135,-0.8923803,-0.65436226,-0.20778576,-0.5655774,-0.79131037,-0.16773508,-0.75322086,-0.7839776,-0.029138485,-0.80217886,-0.7508876,-0.10246308,-0.81959534
gyna,WIN_20260814_22_54_15_Pro.jpg,0.0,0.0,0.0,0.23733282,0.052212965,-0.24611957,0.46710956,0.1332471,-0.4444415,0.56728494,0.23421906,-0.6052809,0.5899599,0.35578334,-0.7696736,0.25481468,-0.4284772,-0.6624259,0.32254627,-0.3690857,-0.96805495,0.3050681,-0.2685521,-1.1445613,0.2810771,-0.2719897,-1.2459911,-9.0046356e-08,-0.47120914,-0.6479236,-0.06299343,-0.5527435,-0.99371433,-0.15429045,-0.64503366,-1.1381025,-0.19873495,-0.7629274,-1.2271641,-0.20590682,-0.3927661,-0.6328527,-0.26423135,-0.5047642,-0.9835049,-0.32312906,-0.5946783,-1.1231663,-0.3498104,-0.7494833,-1.1824387,-0.36817634,-0.23580585,-0.62113637,-0.4234154,-0.31721893,-0.90345335,-0.45401153,-0.3880985,-1.0275652,-0.46054077,-0.48875207,-1.1031679
gyna,WIN_20260814_22_54_16_Pro.jpg,0.0,0.0,0.0,0.21327518,0.04199629,-0.2520991,0.37247393,0.07515427,-0.46293208,0.42977932,0.09856542,-0.6332626,0.4139935,0.15069126,-0.81399983,0.21234863,-0.34294242,-0.6301817,0.22095472,-0.4535236,-0.94518906,0.16762477,-0.5550423,-1.1496112,0.108708926,-0.6640784,-1.2643524,-7.053407e-08,-0.45578867,-0.60475445,-0.065474,-0.65016204,-0.9543503,-0.15031585,-0.85686547,-1.1219987,-0.20926699,-1.0199555,-1.2205858,-0.17284048,-0.43662646,-0.5816729,-0.26298407,-0.6265728,-0.91381663,-0.32546473,-0.7943595,-1.0560012,-0.38350195,-0.96523213,-1.1134012,-0.30372718,-0.3314941,-0.56344515,-0.35448363,-0.42585033,-0.81387764,-0.3972451,-0.5503897,-0.92214847,-0.442821,-0.675234,-0.9844034
gyna,WIN_20260814_22_54_19_Pro.jpg,0.0,0.0,0.0,0.13889112,-0.42405465,-0.11344393,0.39853877,-0.8488004,-0.2502492,0.7014571,-1.1055902,-0.35952356,0.880098,-1.1672125,-0.45029193,-0.03267937,-0.38335758,-0.5209537,0.50329834,-0.8810598,-0.6968847,0.8445072,-1.1035539,-0.7237423,0.9131806,-1.1217963,-0.7144645,-6.3496755e-09,-0.13367769,-0.5313338,0.5250426,-0.6460604,-0.7469857,0.7362979,-0.8366739,-0.7384212,0.63209283,-0.79016954,-0.7047612,0.1368088,0.055950724,-0.52908564,0.6162914,-0.40810847,-0.6875548,0.74957836,-0.5414431,-0.6417086,0.6082569,-0.5016819,-0.5839392,0.34935352,0.18565592,-0.53202695,0.71855825,-0.07508815,-0.6587968,0.8078709,-0.23501746,-0.66950405,0.7046212,-0.2867033,-0.65676
gyna,WIN_20260814_22_54_21_Pro (2).jpg,0.0,0.0,0.0,0.3836709,-0.18231341,-0.15511693,0.8297305,-0.29483247,-0.29649982,1.2599831,-0.2628727,-0.4002074,1.5450066,-0.17409089,-0.48750275,0.1455773,-0.29527658,-0.5655538,0.90791404,-0.27077648,-0.7688867,1.3004681,-0.18001296,-0.83906764,1.469733,-0.120616145,-0.86717474,1.195721e-08,-0.062548324,-0.5536428,0.6412104,-0.045513082,-0.7782598,0.97781426,-0.015450949,-0.7896373,1.011058,-0.029025594,-0.78260934,-0.045149967,0.17133893,-0.5359394,0.5418668,0.21462454,-0.7325962,0.8084068,0.24580994,-0.71704817,0.7797431,0.21304065,-0.6786641,-0.017352207,0.3800573,-0.52401716,0.38654968,0.45764372,-0.6959062,0.6322894,0.4556582,-0.73812985,0.6848812,0.40736237,-0.74667966
